date,Tmax,Tmin,Tair
2008-08-21,-2.4229052,-9.7907182,-6.1068117
2008-08-22,3.5495084,-7.2853757,-1.86793365
2008-08-23,-0.40774075,-8.2509497,-4.329345225
2008-08-24,3.7694894,-6.6443421,-1.43742635
2008-08-25,5.4999396,-3.4328855,1.03352705
2008-08-26,1.8125805,-3.9352411,-1.0613303
2008-08-27,-1.5451909,-8.365545,-4.95536795
2008-08-28,-3.3260755,-9.4730207,-6.3995481
2008-08-29,0.91994557,-7.0818706,-3.080962515
2008-08-30,4.2655914,-5.6542187,-0.69431365
2008-08-31,3.8445397,-4.0636787,-0.1095695
2008-09-01,3.4120046,-3.8184199,-0.20320765
2008-09-02,0.99572277,-4.324158,-1.664217615
2008-09-03,-0.41575945,-4.8066887,-2.611224075
2008-09-04,-1.3486959,-6.2890705,-3.8188832
2008-09-05,-3.2679912,-8.4934247,-5.88070795
2008-09-06,-0.51426256,-9.4080821,-4.96117233
2008-09-07,2.2921796,-6.4168989,-2.06235965
2008-09-08,1.4489951,-5.4895631,-2.020284
2008-09-09,3.1282229,-3.2888087,-0.0802929000000001
2008-09-10,0.76412393,-5.453637,-2.344756535
2008-09-11,1.4140283,-8.7625912,-3.67428145
2008-09-12,1.9471458,-7.9996557,-3.02625495
2008-09-13,6.7467804,-2.456724,2.1450282
2008-09-14,4.0214391,-4.39308,-0.18582045
2008-09-15,4.4017069,-4.1522553,0.1247258
2008-09-16,8.9638474,-1.8524962,3.5556756
2008-09-17,6.4138714,-2.3945806,2.0096454
2008-09-18,1.4354345,-5.0996644,-1.83211495
2008-09-19,2.9359198,-6.640356,-1.8522181
2008-09-20,6.6057269,-3.8808466,1.36244015
2008-09-21,10.046912,0.35076503,5.198838515
2008-09-22,8.4084633,-0.71426646,3.84709842
2008-09-23,6.1030099,-2.9509212,1.57604435
2008-09-24,7.3690672,-3.3727806,1.9981433
2008-09-25,7.6335378,-2.5269592,2.5532893
2008-09-26,5.5058017,-3.314131,1.09583535
2008-09-27,3.9512081,-3.8295428,0.06083265
2008-09-28,4.327304,-4.2802983,0.0235028499999999
2008-09-29,6.6734057,-1.9107315,2.3813371
2008-09-30,5.4867509,-3.996377,0.74518695
2008-10-01,3.0370843,-6.0063256,-1.48462065
2008-10-02,5.070312,-3.6167366,0.7267877
2008-10-03,1.1303786,-4.7816104,-1.8256159
2008-10-04,3.3888116,-7.178274,-1.8947312
2008-10-05,4.1865296,-4.7448897,-0.27918005
2008-10-06,8.1737443,-4.1033045,2.0352199
2008-10-07,8.5561689,-1.6003706,3.47789915
2008-10-08,9.6454873,-1.3936851,4.1259011
2008-10-09,9.4215586,-0.21857473,4.601491935
2008-10-10,7.8015518,-2.1305206,2.8355156
2008-10-11,4.585956,-0.5045382,2.0407089
2008-10-12,3.6605652,-3.4159196,0.1223228
2008-10-13,5.5479838,-2.9925816,1.2777011
2008-10-14,4.1712767,-3.670631,0.25032285
2008-10-15,6.8122797,-3.1946899,1.8087949
2008-10-16,7.6182451,-2.0691213,2.7745619
2008-10-17,8.1310533,-2.6016454,2.76470395
2008-10-18,9.2265002,-0.61911327,4.303693465
2008-10-19,9.2626351,-0.39331037,4.434662365
2008-10-20,6.3995378,-0.68576128,2.85688826
2008-10-21,5.4363996,-2.1339954,1.6512021
2008-10-22,6.4194135,-1.6340321,2.3926907
2008-10-23,8.5882253,-2.2777245,3.1552504
2008-10-24,8.3656776,-0.25795205,4.053862775
2008-10-25,5.5570295,-0.32552734,2.61575108
2008-10-26,9.508103,-0.82001819,4.344042405
2008-10-27,6.5119931,-0.31233451,3.099829295
2008-10-28,4.1909133,-1.4986059,1.3461537
2008-10-29,9.0533049,-1.1041745,3.9745652
2008-10-30,8.7362298,-0.1634788,4.2863755
2008-10-31,8.965122,-0.58650583,4.189308085
2008-11-01,6.4891407,-0.34215157,3.073494565
2008-11-02,8.7512608,0.15871795,4.454989375
2008-11-03,7.7970928,0.10213108,3.94961194
2008-11-04,8.5713204,-0.10513963,4.233090385
2008-11-05,7.6814883,0.030410172,3.855949236
2008-11-06,9.3128777,-0.040501705,4.6361879975
2008-11-07,7.4123709,-0.56909446,3.42163822
2008-11-08,7.9071135,-0.84531003,3.530901735
2008-11-09,10.055957,0.97257318,5.51426509
2008-11-10,11.220391,1.5716216,6.3960063
2008-11-11,11.513859,2.5122533,7.01305615
2008-11-12,12.695863,3.328931,8.012397
2008-11-13,11.162709,2.3486489,6.75567895
2008-11-14,10.102877,2.0635463,6.08321165
2008-11-15,7.7174252,3.1419176,5.4296714
2008-11-16,10.662557,1.6181469,6.14035195
2008-11-17,11.24833,2.3016014,6.7749657
2008-11-18,10.087432,3.1378423,6.61263715
2008-11-19,12.134037,2.3856046,7.2598208
2008-11-20,13.035272,4.0813425,8.55830725
2008-11-21,13.041872,4.4144626,8.7281673
2008-11-22,11.601492,4.0163328,7.8089124
2008-11-23,11.311266,3.0247861,7.16802605
2008-11-24,13.23115,4.347366,8.789258
2008-11-25,11.790534,5.0709984,8.4307662
2008-11-26,13.613592,4.7777321,9.19566205
2008-11-27,11.566999,4.5712554,8.0691272
2008-11-28,9.6332934,3.0525743,6.34293385
2008-11-29,11.079436,2.7529021,6.91616905
2008-11-30,11.458136,3.8101834,7.6341597
2008-12-01,9.5145224,4.3435376,6.92903
2008-12-02,11.082507,3.8841589,7.48333295
2008-12-03,8.4526301,4.6953869,6.5740085
2008-12-04,9.3152594,1.8134475,5.56435345
2008-12-05,10.032913,2.7224061,6.37765955
2008-12-06,11.290948,3.3671831,7.32906555
2008-12-07,11.663019,4.3939756,8.0284973
2008-12-08,10.857247,4.6897043,7.77347565
2008-12-09,11.250309,3.7026628,7.4764859
2008-12-10,13.669741,4.5863056,9.1280233
2008-12-11,11.697706,5.1608443,8.42927515
2008-12-12,9.9702045,3.5346689,6.7524367
2008-12-13,11.258595,3.2244113,7.24150315
2008-12-14,14.121092,5.8358564,9.9784742
2008-12-15,12.859432,6.5143761,9.68690405
2008-12-16,12.067861,5.2918641,8.67986255
2008-12-17,11.908569,4.6473714,8.2779702
2008-12-18,11.950585,4.8489891,8.39978705
2008-12-19,12.749822,4.7280279,8.73892495
2008-12-20,10.862425,4.9868622,7.9246436
2008-12-21,12.019881,3.8283983,7.92413965
2008-12-22,12.209612,4.1357135,8.17266275
2008-12-23,13.461238,4.598195,9.0297165
2008-12-24,13.596014,4.714014,9.155014
2008-12-25,13.172639,5.4442697,9.30845435
2008-12-26,10.785842,5.4626486,8.1242453
2008-12-27,8.7387983,2.7698322,5.75431525
2008-12-28,11.09998,2.0680741,6.58402705
2008-12-29,13.540928,5.793456,9.667192
2008-12-30,13.542315,5.9610985,9.75170675
2008-12-31,13.90685,5.4118349,9.65934245
2009-01-01,11.73195,4.3409189,8.03643445
2009-01-02,13.341815,3.8290513,8.58543315
2009-01-03,15.049224,6.5044204,10.7768222
2009-01-04,13.92628,7.0580249,10.49215245
2009-01-05,12.105808,4.7190303,8.41241915
2009-01-06,9.444826,2.4509856,5.9479058
2009-01-07,9.0171912,1.7275785,5.37238485
2009-01-08,10.197236,2.8188787,6.50805735
2009-01-09,12.05476,3.252731,7.6537455
2009-01-10,14.237301,3.7995015,9.01840125
2009-01-11,12.664342,4.0023113,8.33332665
2009-01-12,11.732251,3.6393768,7.6858139
2009-01-13,14.741884,5.3525126,10.0471983
2009-01-14,12.952283,5.363263,9.157773
2009-01-15,13.5575,5.5549069,9.55620345
2009-01-16,15.096266,6.0486794,10.5724727
2009-01-17,11.540258,5.8230053,8.68163165
2009-01-18,10.614681,3.8174509,7.21606595
2009-01-19,12.431806,5.8900187,9.16091235
2009-01-20,12.811891,5.6584086,9.2351498
2009-01-21,12.678324,6.6477336,9.6630288
2009-01-22,12.727693,5.7766436,9.2521683
2009-01-23,12.314569,5.2627525,8.78866075
2009-01-24,12.004225,4.3656119,8.18491845
2009-01-25,14.326544,4.8088156,9.5676798
2009-01-26,13.603091,5.0282532,9.3156721
2009-01-27,15.259068,5.0146652,10.1368666
2009-01-28,17.135648,6.3992989,11.76747345
2009-01-29,15.935781,6.5504476,11.2431143
2009-01-30,15.111662,5.8078196,10.4597408
2009-01-31,13.568945,5.6141354,9.5915402
2009-02-01,12.227786,4.270954,8.24937
2009-02-02,10.03088,3.7167125,6.87379625
2009-02-03,12.001928,3.4668796,7.7344038
2009-02-04,11.99594,4.1508885,8.07341425
2009-02-05,11.502475,2.7440016,7.1232383
2009-02-06,14.292586,3.8586228,9.0756044
2009-02-07,11.379922,3.7852858,7.5826039
2009-02-08,12.804221,3.9301405,8.36718075
2009-02-09,11.092758,5.5470474,8.3199027
2009-02-10,10.688585,2.7053393,6.69696215
2009-02-11,14.817043,3.9676631,9.39235305
2009-02-12,15.164219,5.9032885,10.53375375
2009-02-13,13.659887,5.7643276,9.7121073
2009-02-14,13.8935,6.7011808,10.2973404
2009-02-15,10.360306,5.0325625,7.69643425
2009-02-16,11.188457,3.5778485,7.38315275
2009-02-17,14.988708,6.9314192,10.9600636
2009-02-18,11.577553,6.8479831,9.21276805
2009-02-19,11.246937,5.3140379,8.28048745
2009-02-20,10.733915,5.6312022,8.1825586
2009-02-21,7.3004263,3.7497881,5.5251072
2009-02-22,12.808698,2.1202458,7.4644719
2009-02-23,12.694503,4.6283654,8.6614342
2009-02-24,11.962537,5.8250798,8.8938084
2009-02-25,12.940608,6.3245993,9.63260365
2009-02-26,12.195257,6.6523979,9.42382745
2009-02-27,11.976899,5.8420225,8.90946075
2009-02-28,8.9134058,5.5631947,7.23830025
2009-03-01,10.138864,2.6723389,6.40560145
2009-03-02,12.825537,3.2098759,8.01770645
2009-03-03,9.0407572,4.9175691,6.97916315
2009-03-04,13.176045,2.3643344,7.7701897
2009-03-05,13.772648,4.4428974,9.1077727
2009-03-06,13.29764,4.5051826,8.9014113
2009-03-07,14.583133,3.7639495,9.17354125
2009-03-08,12.773849,5.8938187,9.33383385
2009-03-09,13.072914,6.1287767,9.60084535
2009-03-10,11.970102,5.9359713,8.95303665
2009-03-11,12.25763,4.6897638,8.4736969
2009-03-12,13.253857,4.8477742,9.0508156
2009-03-13,15.274774,5.6294419,10.45210795
2009-03-14,14.798904,6.0094197,10.40416185
2009-03-15,16.594723,7.0665659,11.83064445
2009-03-16,11.204904,5.2452701,8.22508705
2009-03-17,15.322918,5.5873933,10.45515565
2009-03-18,14.463301,6.65274,10.5580205
2009-03-19,13.769625,5.7815005,9.77556275
2009-03-20,14.26202,6.5830571,10.42253855
2009-03-21,13.772208,5.7709502,9.7715791
2009-03-22,12.247371,4.4210082,8.3341896
2009-03-23,11.04057,6.0551765,8.54787325
2009-03-24,10.762656,5.3713586,8.0670073
2009-03-25,10.791139,3.676692,7.2339155
2009-03-26,11.137698,4.4079529,7.77282545
2009-03-27,11.278023,2.7943809,7.03620195
2009-03-28,12.849467,3.7621867,8.30582685
2009-03-29,11.961737,4.5632328,8.2624849
2009-03-30,12.237721,4.4261333,8.33192715
2009-03-31,14.313744,5.3035316,9.8086378
2009-04-01,11.196367,4.9638832,8.0801251
2009-04-02,8.6724659,2.4816314,5.57704865
2009-04-03,8.2104389,1.6843742,4.94740655
2009-04-04,8.716748,1.612221,5.1644845
2009-04-05,12.272766,2.9886485,7.63070725
2009-04-06,14.24111,4.8272529,9.53418145
2009-04-07,13.982635,5.4291285,9.70588175
2009-04-08,13.614181,5.7625911,9.68838605
2009-04-09,13.840481,6.2893338,10.0649074
2009-04-10,14.794331,6.263498,10.5289145
2009-04-11,13.070028,5.5556206,9.3128243
2009-04-12,11.770444,4.4677243,8.11908415
2009-04-13,13.522158,4.409849,8.9660035
2009-04-14,16.361207,5.2798821,10.82054455
2009-04-15,15.144609,6.2849389,10.71477395
2009-04-16,14.57396,5.5572158,10.0655879
2009-04-17,12.517677,4.7322398,8.6249584
2009-04-18,15.132751,4.2084154,9.6705832
2009-04-19,13.413101,5.1575938,9.2853474
2009-04-20,12.414682,4.094402,8.254542
2009-04-21,12.32343,3.7179821,8.02070605
2009-04-22,12.1079,4.337283,8.2225915
2009-04-23,10.770155,1.8188688,6.2945119
2009-04-24,9.6170537,1.56741,5.59223185
2009-04-25,10.448316,1.3631949,5.90575545
2009-04-26,12.58112,1.4743434,7.0277317
2009-04-27,12.275194,2.2001233,7.23765865
2009-04-28,11.609744,2.0157025,6.81272325
2009-04-29,11.450552,1.4013194,6.4259357
2009-04-30,14.379822,1.9736313,8.17672665
2009-05-01,11.605087,1.7759442,6.6905156
2009-05-02,13.61102,3.2468201,8.42892005
2009-05-03,11.747287,2.7866779,7.26698245
2009-05-04,5.767121,-0.87860791,2.444256545
2009-05-05,11.138148,-1.1765843,4.98078185
2009-05-06,8.9520464,0.37633557,4.664190985
2009-05-07,7.9460465,0.31618031,4.131113405
2009-05-08,9.1510818,-0.57907535,4.286003225
2009-05-09,9.1910486,0.8971333,5.04409095
2009-05-10,10.058517,1.7213936,5.8899553
2009-05-11,9.6435991,1.9677236,5.80566135
2009-05-12,9.5873935,1.950834,5.76911375
2009-05-13,4.9920952,0.93163399,2.961864595
2009-05-14,7.1716862,0.42608751,3.798886855
2009-05-15,6.8675012,0.24851803,3.558009615
2009-05-16,7.2863071,-0.12329736,3.58150487
2009-05-17,5.0532602,0.089877859,2.5715690295
2009-05-18,7.7323349,-1.5908795,3.0707277
2009-05-19,10.495499,0.99174274,5.74362087
2009-05-20,8.7808105,0.26573304,4.52327177
2009-05-21,9.6571904,0.57824151,5.117715955
2009-05-22,10.065978,1.2371388,5.6515584
2009-05-23,8.7285655,-0.25942324,4.23457113
2009-05-24,7.4162899,-0.13893631,3.638676795
2009-05-25,3.484026,-1.2546725,1.11467675
2009-05-26,3.3103343,-2.9617816,0.17427635
2009-05-27,3.5804278,-3.5324882,0.0239697999999999
2009-05-28,2.9908296,-2.7262276,0.132301
2009-05-29,0.1420421,-5.8667919,-2.8623749
2009-05-30,-1.3904064,-5.2113186,-3.3008625
2009-05-31,2.5543611,-6.2475615,-1.8466002
2009-06-01,5.2696008,-3.0648631,1.10236885
2009-06-02,6.1148593,-2.8060505,1.6544044
2009-06-03,5.8388213,-1.4038405,2.2174904
2009-06-04,3.9187014,-3.0910003,0.41385055
2009-06-05,7.3529372,-2.6171065,2.36791535
2009-06-06,7.2238819,-1.3254049,2.9492385
2009-06-07,5.719796,-2.0972013,1.81129735
2009-06-08,3.6460123,-3.7651877,-0.0595876999999998
2009-06-09,4.8542224,-3.4617527,0.69623485
2009-06-10,5.3143115,-3.1421144,1.08609855
2009-06-11,6.6747969,-3.1122163,1.7812903
2009-06-12,8.2733063,-1.6493307,3.3119878
2009-06-13,7.694304,-1.1836677,3.25531815
2009-06-14,2.8209097,-2.8865125,-0.0328013999999999
2009-06-15,-0.063407348,-6.826288,-3.444847674
2009-06-16,3.9662109,-5.3994681,-0.7166286
2009-06-17,2.2537232,-2.6535932,-0.199935
2009-06-18,3.3305649,-1.6732556,0.82865465
2009-06-19,1.7389328,-2.8867537,-0.57391045
2009-06-20,-1.8672645,-4.3537975,-3.110531
2009-06-21,-1.7547339,-6.1708835,-3.9628087
2009-06-22,-1.046649,-6.9696123,-4.00813065
2009-06-23,-2.0197232,-10.450473,-6.2350981
2009-06-24,-1.5008911,-8.4613237,-4.9811074
2009-06-25,-0.041586763,-6.3808244,-3.2112055815
2009-06-26,1.7972139,-5.1627451,-1.6827656
2009-06-27,3.60354,-1.8847687,0.85938565
2009-06-28,-2.3022855,-7.113155,-4.70772025
2009-06-29,-4.4665978,-9.6146955,-7.04064665
2009-06-30,-2.7410052,-7.4252174,-5.0831113
2009-07-01,-4.7081403,-8.7270626,-6.71760145
2009-07-02,-0.68391678,-6.4982531,-3.59108494
2009-07-03,2.1110491,-4.0164913,-0.9527211
2009-07-04,-0.49467644,-5.6639045,-3.07929047
2009-07-05,-0.1129835,-4.6882323,-2.4006079
2009-07-06,0.20055261,-4.2975222,-2.048484795
2009-07-07,2.3791127,-7.0801131,-2.3505002
2009-07-08,-0.064777767,-7.745162,-3.9049698835
2009-07-09,0.084407432,-6.2256997,-3.070646134
2009-07-10,-3.5546487,-12.186096,-7.87037235
2009-07-11,3.3985902,-8.0511709,-2.32629035
2009-07-12,1.0096397,-6.3461289,-2.6682446
2009-07-13,-2.0723214,-9.7950624,-5.9336919
2009-07-14,1.5658108,-6.9999382,-2.7170637
2009-07-15,-0.67695126,-7.2853395,-3.98114538
2009-07-16,1.6714536,-5.5643255,-1.94643595
2009-07-17,3.3736242,-4.5383234,-0.5823496
2009-07-18,2.0242602,-5.6675478,-1.8216438
2009-07-19,2.0709948,-6.5425951,-2.23580015
2009-07-20,-0.75245682,-6.8614062,-3.80693151
2009-07-21,-5.7767795,-10.185872,-7.98132575
2009-07-22,-7.5616758,-12.125393,-9.8435344
2009-07-23,-5.8403746,-11.915021,-8.8776978
2009-07-24,-1.3031078,-8.4214001,-4.86225395
2009-07-25,-0.77639857,-7.6809085,-4.228653535
2009-07-26,-0.1479972,-7.5787335,-3.86336535
2009-07-27,0.42866627,-6.8506342,-3.210983965
2009-07-28,-2.3633818,-10.892968,-6.6281749
2009-07-29,2.9639982,-7.000646,-2.0183239
2009-07-30,2.1811144,-6.4520726,-2.1354791
2009-07-31,-1.449974,-8.7233836,-5.0866788
2009-08-01,-0.49003693,-7.6966356,-4.093336265
2009-08-02,4.0948915,-4.8668458,-0.38597715
2009-08-03,5.2059378,-3.154766,1.0255859
2009-08-04,1.5536202,-4.7799092,-1.6131445
2009-08-05,-2.3239853,-10.4245,-6.37424265
2009-08-06,2.1024481,-9.6160509,-3.7568014
2009-08-07,-2.0140005,-7.4912723,-4.7526364
2009-08-08,-1.5006312,-9.6291704,-5.5649008
2009-08-09,0.022261793,-7.277153,-3.6274456035
2009-08-10,6.1676602,-3.9970901,1.08528505
2009-08-11,6.6101854,-1.6761749,2.46700525
2009-08-12,5.0237935,-2.1201635,1.451815
2009-08-13,3.5308319,-3.2949195,0.1179562
2009-08-14,5.6770527,-1.6971113,1.9899707
2009-08-15,0.46202539,-5.525071,-2.531522805
2009-08-16,-4.2949329,-10.578025,-7.43647895
2009-08-17,-1.3783887,-9.1402807,-5.2593347
2009-08-18,-2.3795701,-7.0204435,-4.7000068
2009-08-19,-3.0185863,-9.1909133,-6.1047498
2009-08-20,-2.1078206,-8.8832542,-5.4955374
2009-08-21,1.3820919,-5.5094682,-2.06368815
2009-08-22,0.4300179,-6.0286004,-2.79929125
2009-08-23,2.0616615,-6.0704027,-2.0043706
2009-08-24,3.9301213,-4.0041332,-0.03700595
2009-08-25,8.1403074,-1.2614077,3.43944985
2009-08-26,8.3773044,-0.17096553,4.103169435
2009-08-27,9.8497919,-0.31458157,4.767605165
2009-08-28,10.265964,0.46528453,5.365624265
2009-08-29,7.9433461,0.2482446,4.09579535
2009-08-30,6.1527685,-1.9053345,2.123717
2009-08-31,3.416594,-4.1478344,-0.3656202
2009-09-01,1.248258,-4.2429561,-1.49734905
2009-09-02,-0.58456307,-6.1060307,-3.345296885
2009-09-03,-1.219233,-8.9768944,-5.0980637
2009-09-04,4.1274135,-6.1159448,-0.99426565
2009-09-05,2.2953417,-3.305411,-0.50503465
2009-09-06,1.5343772,-3.7210708,-1.0933468
2009-09-07,-2.4886937,-8.3896629,-5.4391783
2009-09-08,-4.4525086,-10.761959,-7.6072338
2009-09-09,-3.0861162,-10.949315,-7.0177156
2009-09-10,-2.2129979,-10.43659,-6.32479395
2009-09-11,-0.12922736,-9.2933498,-4.71128858
2009-09-12,4.6564435,-6.3552016,-0.84937905
2009-09-13,6.368994,-4.0582237,1.15538515
2009-09-14,5.5915185,-2.1152751,1.7381217
2009-09-15,4.1249922,-3.801212,0.1618901
2009-09-16,3.9851581,-5.9203946,-0.96761825
2009-09-17,0.55741701,-5.8750116,-2.658797295
2009-09-18,3.7534137,-5.1323958,-0.68949105
2009-09-19,8.393361,-3.5477826,2.4227892
2009-09-20,5.7825991,-3.367553,1.20752305
2009-09-21,3.3454635,-3.9612861,-0.3079113
2009-09-22,0.84708048,-6.1934068,-2.67316316
2009-09-23,6.90828,-3.9921765,1.45805175
2009-09-24,7.4963655,-1.9689663,2.7636996
2009-09-25,3.8079047,-3.26553,0.27118735
2009-09-26,-0.46916775,-6.1200398,-3.294603775
2009-09-27,-4.0082265,-8.3985696,-6.20339805
2009-09-28,-2.3847676,-9.4529713,-5.91886945
2009-09-29,2.7007204,-7.7214826,-2.5103811
2009-09-30,1.4239065,-8.3608776,-3.46848555
2009-10-01,6.1797868,-5.7480491,0.21586885
2009-10-02,8.2953484,-1.8715719,3.21188825
2009-10-03,7.2359012,-1.5084393,2.86373095
2009-10-04,5.7632706,-1.7572152,2.0030277
2009-10-05,3.517108,-4.8138146,-0.6483533
2009-10-06,8.585391,-1.3387613,3.62331485
2009-10-07,9.1417139,0.25511184,4.69841287
2009-10-08,8.9875586,0.66689235,4.827225475
2009-10-09,8.0559147,-0.074357652,3.990778524
2009-10-10,3.449529,-2.9728273,0.23835085
2009-10-11,-0.38655295,-6.8635554,-3.625054175
2009-10-12,4.8946255,-4.1976473,0.3484891
2009-10-13,3.3864261,-2.8658681,0.260279
2009-10-14,1.4388371,-5.2064801,-1.8838215
2009-10-15,2.1464512,-5.3574895,-1.60551915
2009-10-16,2.5356261,-7.6841138,-2.57424385
2009-10-17,3.9394431,-5.2767219,-0.6686394
2009-10-18,2.7628567,-5.2270842,-1.23211375
2009-10-19,6.8351329,-3.4165764,1.70927825
2009-10-20,4.2085522,-2.7373619,0.73559515
2009-10-21,6.8618231,-2.6900826,2.08587025
2009-10-22,8.4858573,0.41823972,4.45204851
2009-10-23,5.4026913,1.3678651,3.3852782
2009-10-24,6.5816855,0.87755177,3.729618635
2009-10-25,6.7250334,0.58581336,3.65542338
2009-10-26,8.3519369,0.13022689,4.241081895
2009-10-27,8.2283147,1.5766345,4.9024746
2009-10-28,10.449028,2.3082681,6.37864805
2009-10-29,12.705438,3.9238837,8.31466085
2009-10-30,12.163491,3.7915065,7.97749875
2009-10-31,10.966594,3.273073,7.1198335
2009-11-01,8.5026648,3.6083778,6.0555213
2009-11-02,4.8598522,2.9106072,3.8852297
2009-11-03,4.6842901,1.4261836,3.05523685
2009-11-04,2.8567004,-1.7405104,0.558095
2009-11-05,5.3256159,-2.1058932,1.60986135
2009-11-06,2.9863596,-2.5825945,0.20188255
2009-11-07,2.2213943,-3.3110555,-0.5448306
2009-11-08,2.8899546,-3.9089653,-0.50950535
2009-11-09,1.1677252,-1.0080367,0.0798442500000001
2009-11-10,5.2307376,-1.071122,2.0798078
2009-11-11,6.2933937,-1.2613557,2.516019
2009-11-12,6.8819881,-0.1554628,3.36326265
2009-11-13,5.8468427,0.03150144,2.93917207
2009-11-14,7.5666147,0.35787431,3.962244505
2009-11-15,11.816927,0.89890533,6.357916165
2009-11-16,10.348842,2.6180854,6.4834637
2009-11-17,6.1746314,3.2055047,4.69006805
2009-11-18,4.1237872,1.1961935,2.65999035
2009-11-19,6.9186354,-0.1833574,3.367639
2009-11-20,7.9898541,3.1839437,5.5868989
2009-11-21,8.3893543,2.8964046,5.64287945
2009-11-22,9.4307957,4.1111337,6.7709647
2009-11-23,10.28768,3.86449,7.076085
2009-11-24,8.8832394,3.7798093,6.33152435
2009-11-25,9.2792497,2.9026561,6.0909529
2009-11-26,10.986958,3.7067664,7.3468622
2009-11-27,10.256354,3.42373,6.840042
2009-11-28,10.316138,3.0091534,6.6626457
2009-11-29,5.7436891,3.7170538,4.73037145
2009-11-30,8.8634404,1.7054758,5.2844581
2009-12-01,7.3290145,1.9560465,4.6425305
2009-12-02,9.8172095,2.2323882,6.02479885
2009-12-03,11.318177,2.8539862,7.0860816
2009-12-04,9.9831073,2.8197554,6.40143135
2009-12-05,6.5555715,1.4598037,4.0076876
2009-12-06,7.6036956,2.6000633,5.10187945
2009-12-07,5.7136724,0.25205863,2.982865515
2009-12-08,6.6052804,0.90518165,3.755231025
2009-12-09,9.9784157,1.2654951,5.6219554
2009-12-10,9.0766729,2.4521411,5.764407
2009-12-11,9.5725359,1.8257722,5.69915405
2009-12-12,13.558361,3.0449043,8.30163265
2009-12-13,11.781961,5.3589024,8.5704317
2009-12-14,13.489005,4.7449472,9.1169761
2009-12-15,13.282637,5.8001536,9.5413953
2009-12-16,15.216137,6.1229419,10.66953945
2009-12-17,14.472603,6.1106675,10.29163525
2009-12-18,12.579457,5.5032954,9.0413762
2009-12-19,11.329596,4.3900579,7.85982695
2009-12-20,12.068457,4.9521859,8.51032145
2009-12-21,12.879712,3.4887628,8.1842374
2009-12-22,12.484234,4.973622,8.728928
2009-12-23,12.37145,5.0238674,8.6976587
2009-12-24,14.158708,5.4059952,9.7823516
2009-12-25,13.359993,5.3545069,9.35724995
2009-12-26,12.938144,4.4775373,8.70784065
2009-12-27,12.33915,4.5547872,8.4469686
2009-12-28,8.4497534,2.6655523,5.55765285
2009-12-29,9.6519523,1.1640891,5.4080207
2009-12-30,10.865375,2.9951215,6.93024825
2009-12-31,9.7265498,2.848348,6.2874489
2010-01-01,11.03045,2.435606,6.733028
2010-01-02,13.755115,5.334544,9.5448295
2010-01-03,12.661866,5.1953988,8.9286324
2010-01-04,14.364669,5.3329559,9.84881245
2010-01-05,12.676924,5.6590497,9.16798685
2010-01-06,12.567573,5.380631,8.974102
2010-01-07,11.957741,3.9926328,7.9751869
2010-01-08,13.17297,3.6570841,8.41502705
2010-01-09,13.023117,4.5673239,8.79522045
2010-01-10,14.208572,4.55355,9.381061
2010-01-11,11.424269,3.7039297,7.56409935
2010-01-12,11.005548,0.66023078,5.83288939
2010-01-13,13.322615,1.9259138,7.6242644
2010-01-14,13.988648,5.2938811,9.64126455
2010-01-15,13.397982,5.5515429,9.47476245
2010-01-16,13.182748,4.6919375,8.93734275
2010-01-17,13.849472,4.3707362,9.1101041
2010-01-18,11.218402,4.5428455,7.88062375
2010-01-19,13.12947,3.9032444,8.5163572
2010-01-20,17.217311,6.6774984,11.9474047
2010-01-21,17.971849,8.1640885,13.06796875
2010-01-22,17.362486,7.9568653,12.65967565
2010-01-23,15.804233,7.6421939,11.72321345
2010-01-24,14.804772,8.2166575,11.51071475
2010-01-25,14.736931,8.223644,11.4802875
2010-01-26,13.54539,7.9219519,10.73367095
2010-01-27,16.002766,8.5463646,12.2745653
2010-01-28,14.857251,8.4707878,11.6640194
2010-01-29,14.586422,6.6678628,10.6271424
2010-01-30,14.242805,6.7123181,10.47756155
2010-01-31,15.630142,6.1120287,10.87108535
2010-02-01,15.650976,6.4471596,11.0490678
2010-02-02,13.317115,5.7350708,9.5260929
2010-02-03,10.088787,4.3600289,7.22440795
2010-02-04,10.215112,4.0800074,7.1475597
2010-02-05,8.2963817,3.9636637,6.1300227
2010-02-06,9.4450438,2.2344239,5.83973385
2010-02-07,9.6894161,3.1477859,6.418601
2010-02-08,14.992492,4.3294887,9.66099035
2010-02-09,13.754975,6.321153,10.038064
2010-02-10,15.697982,5.6308263,10.66440415
2010-02-11,15.050888,6.5399461,10.79541705
2010-02-12,17.026717,7.9406628,12.4836899
2010-02-13,15.071831,7.4316493,11.25174015
2010-02-14,13.909228,5.9789827,9.94410535
2010-02-15,12.996119,4.1992053,8.59766215
2010-02-16,12.024413,4.5739838,8.2991984
2010-02-17,11.867449,5.1143761,8.49091255
2010-02-18,11.896103,4.6991884,8.2976457
2010-02-19,13.911599,5.1147865,9.51319275
2010-02-20,14.940874,6.7117419,10.82630795
2010-02-21,14.042297,6.808892,10.4255945
2010-02-22,11.534736,5.3740212,8.4543786
2010-02-23,13.207909,5.9909769,9.59944295
2010-02-24,13.358631,7.0674052,10.2130181
2010-02-25,9.8006098,5.7178885,7.75924915
2010-02-26,10.70691,3.5751412,7.1410256
